timestamp,Laser/Radar,NIS,px,py,vx,vy,yaw,yawd,px_act,py_act,vx_act,vy_act,yaw_act,yawd_act
1477010460550000,R,1.52924,-20.5371,-9.07305,-4.67356,1.35179,2.86004,-0.440433,-20.5409,-9.16227,-4.59271,1.50334,2.82525,-0.527187
1477010460600000,L,0.733807,-20.7569,-8.9813,-4.62214,1.49696,2.82838,-0.451255,-20.7696,-9.08409,-4.54895,1.62296,2.79889,-0.529115
1477010460650000,R,2.32541,-20.9979,-8.89876,-4.59126,1.62076,2.80224,-0.45762,-20.9959,-8.99994,-4.50202,1.74179,2.77244,-0.53096
1477010460700000,L,1.67068,-21.1976,-8.82881,-4.52697,1.69943,2.78247,-0.455951,-21.2198,-8.90987,-4.45191,1.85972,2.74589,-0.532721
1477010460750000,R,1.82694,-21.4308,-8.73786,-4.48461,1.82385,2.75533,-0.465139,-21.4412,-8.81393,-4.39865,1.97666,2.71925,-0.534397
1477010460800000,L,2.51228,-21.6298,-8.70782,-4.43891,1.80767,2.75487,-0.44292,-21.6597,-8.71217,-4.34224,2.0925,2.69253,-0.53599
1477010460850000,R,6.83187,-21.8251,-8.55651,-4.30248,2.07739,2.69177,-0.507596,-21.8754,-8.60465,-4.2827,2.20712,2.66574,-0.537498
1477010460900000,L,0.604386,-22.0292,-8.48287,-4.25281,2.12548,2.67812,-0.496104,-22.0881,-8.49143,-4.22007,2.32043,2.63886,-0.53892
1477010460950000,R,1.84971,-22.2391,-8.37026,-4.20938,2.21903,2.65645,-0.486364,-22.2975,-8.37258,-4.15437,2.43232,2.61191,-0.540258
1477010461000000,L,1.02327,-22.4654,-8.28079,-4.18526,2.27551,2.6436,-0.473813,-22.5035,-8.24817,-4.08564,2.5427,2.5849,-0.54151
1477010461050000,R,1.1235,-22.6596,-8.15673,-4.09702,2.40682,2.61045,-0.490512,-22.7061,-8.11829,-4.01391,2.65145,2.55783,-0.542677
1477010461100000,L,4.87529,-22.8814,-7.94009,-4.00895,2.67165,2.55376,-0.521412,-22.9049,-7.98301,-3.93923,2.75848,2.53069,-0.543759
1477010461150000,R,3.70034,-23.0728,-7.78813,-3.87601,2.85248,2.50716,-0.561399,-23.1,-7.84243,-3.86163,2.8637,2.5035,-0.544754
1477010461200000,L,1.9422,-23.2936,-7.62312,-3.81787,2.99141,2.47698,-0.561511,-23.2911,-7.69663,-3.78118,2.967,2.47627,-0.545663
1477010461250000,R,1.63144,-23.4921,-7.48372,-3.7872,3.0389,2.46538,-0.53021,-23.4781,-7.54572,-3.69792,3.06828,2.44898,-0.546486
1477010461300000,L,0.768176,-23.6602,-7.33684,-3.68587,3.12825,2.43785,-0.532545,-23.6609,-7.3898,-3.61191,3.16746,2.42166,-0.547223
1477010461350000,R,0.873782,-23.8496,-7.17855,-3.62344,3.21162,2.41637,-0.521918,-23.8393,-7.22897,-3.52321,3.26445,2.3943,-0.547873
1477010461400000,L,2.36224,-24.017,-7.07446,-3.55706,3.21275,2.40701,-0.507498,-24.0132,-7.06336,-3.43189,3.35916,2.3669,-0.548437
1477010461450000,R,1.94388,-24.1839,-6.89214,-3.43604,3.34822,2.36914,-0.526274,-24.1825,-6.89307,-3.33801,3.45149,2.33948,-0.548915
1477010461500000,L,3.14126,-24.3382,-6.65414,-3.28536,3.54522,2.31817,-0.549698,-24.347,-6.71823,-3.24166,3.54138,2.31204,-0.549305
1477010461550000,R,3.48478,-24.5052,-6.47771,-3.16932,3.64991,2.28584,-0.564448,-24.5066,-6.53896,-3.14289,3.62873,2.28457,-0.549609
1477010461600000,L,5.70747,-24.6113,-6.32364,-3.01588,3.69849,2.25488,-0.571002,-24.6612,-6.35538,-3.0418,3.71347,2.25709,-0.549826
1477010461650000,R,0.338673,-24.7521,-6.13204,-2.89454,3.7918,2.2228,-0.575373,-24.8107,-6.16764,-2.93846,3.79553,2.2296,-0.549957
1477010461700000,L,2.44023,-24.9297,-5.93797,-2.83312,3.8732,2.20233,-0.565099,-24.955,-5.97587,-2.83295,3.87484,2.2021,-0.55
1477010461750000,R,1.87095,-25.0599,-5.73351,-2.71206,3.96058,2.17122,-0.565418,-25.094,-5.7802,-2.72537,3.95132,2.1746,-0.549957
1477010461800000,L,0.419584,-25.1939,-5.55792,-2.61507,4.00232,2.14955,-0.559886,-25.2276,-5.58079,-2.61581,4.02492,2.1471,-0.549826
1477010461850000,R,1.29786,-25.3464,-5.3722,-2.58512,4.02614,2.14159,-0.525885,-25.3556,-5.37777,-2.50435,4.09557,2.11961,-0.549609
1477010461900000,L,0.529936,-25.4865,-5.15592,-2.4913,4.10899,2.11584,-0.524085,-25.4779,-5.1713,-2.39109,4.16322,2.09213,-0.549305
1477010461950000,R,6.52352,-25.6192,-4.97435,-2.46068,4.11038,2.11022,-0.487277,-25.5946,-4.96152,-2.27613,4.22781,2.06467,-0.548915
1477010462000000,L,0.694541,-25.7345,-4.7952,-2.36597,4.13331,2.09069,-0.483964,-25.7055,-4.7486,-2.15956,4.2893,2.03722,-0.548437
1477010462050000,R,0.263465,-25.8553,-4.58944,-2.29158,4.17669,2.07261,-0.471625,-25.8105,-4.53268,-2.04149,4.34764,2.0098,-0.547873
1477010462100000,L,0.453761,-25.9637,-4.35542,-2.17533,4.26089,2.04284,-0.476878,-25.9096,-4.31392,-1.92202,4.40279,1.98241,-0.547223
1477010462150000,R,10.9264,-26.073,-4.13622,-2.00253,4.35099,2.00214,-0.518274,-26.0027,-4.0925,-1.80125,4.45471,1.95504,-0.546486
1477010462200000,L,2.11466,-26.1598,-3.86684,-1.84688,4.46532,1.96298,-0.529608,-26.0897,-3.86856,-1.67928,4.50337,1.92772,-0.545663
1477010462250000,R,3.58246,-26.234,-3.63256,-1.62864,4.55204,1.91439,-0.574757,-26.1706,-3.64227,-1.55623,4.54875,1.90044,-0.544754
1477010462300000,L,4.55384,-26.2627,-3.3681,-1.39955,4.63863,1.86383,-0.596279,-26.2453,-3.41381,-1.4322,4.59081,1.8732,-0.543759
1477010462350000,R,0.617486,-26.312,-3.12645,-1.19047,4.69891,1.81893,-0.623476,-26.3138,-3.18332,-1.30729,4.62954,1.84601,-0.542677
1477010462400000,L,1.41655,-26.3382,-2.88624,-0.993196,4.73588,1.77752,-0.634264,-26.376,-2.95098,-1.18162,4.66493,1.81888,-0.54151
1477010462450000,R,1.3333,-26.396,-2.65848,-0.879087,4.75265,1.7537,-0.622806,-26.4319,-2.71697,-1.05529,4.69696,1.7918,-0.540258
1477010462500000,L,5.67783,-26.4758,-2.48517,-0.823643,4.71013,1.74391,-0.604743,-26.4815,-2.48143,-0.928411,4.72562,1.76479,-0.53892
1477010462550000,R,0.93485,-26.5305,-2.24992,-0.739805,4.72752,1.72603,-0.582304,-26.5247,-2.24456,-0.80109,4.75091,1.73784,-0.537498
1477010462600000,L,1.32169,-26.5816,-2.04514,-0.64234,4.71372,1.70623,-0.574725,-26.5616,-2.0065,-0.673434,4.77284,1.71097,-0.53599
1477010462650000,R,1.97831,-26.6123,-1.80741,-0.544987,4.72626,1.6856,-0.555097,-26.5921,-1.76744,-0.545553,4.79141,1.68417,-0.534397
1477010462700000,L,1.12307,-26.6096,-1.5622,-0.367055,4.74534,1.64799,-0.564847,-26.6161,-1.52753,-0.417552,4.80664,1.65745,-0.532721
1477010462750000,R,1.73533,-26.6071,-1.32827,-0.170048,4.75093,1.60657,-0.589573,-26.6338,-1.28695,-0.289538,4.81852,1.63081,-0.53096
1477010462800000,L,0.103251,-26.6105,-1.10063,-0.0303404,4.74289,1.57719,-0.590108,-26.6451,-1.04586,-0.161616,4.8271,1.60426,-0.529115
1477010462850000,R,5.16561,-26.6395,-0.872109,0.0446119,4.73855,1.56138,-0.57309,-26.65,-0.804425,-0.0338883,4.83238,1.57781,-0.527187
1477010462900000,L,0.446043,-26.6496,-0.628216,0.15612,4.74656,1.53792,-0.567301,-26.6485,-0.562811,0.0935412,4.83439,1.55145,-0.525176
1477010462950000,R,2.2194,-26.6369,-0.387328,0.332294,4.74483,1.50088,-0.587762,-26.6406,-0.321181,0.220572,4.83317,1.52519,-0.523081
1477010463000000,L,2.56861,-26.5909,-0.110087,0.524504,4.76907,1.46126,-0.595745,-26.6264,-0.0796947,0.347104,4.82874,1.49904,-0.520904
1477010463050000,R,1.75474,-26.5714,0.127967,0.664109,4.75421,1.43201,-0.599811,-26.6059,0.161489,0.473041,4.82116,1.47299,-0.518645
1477010463100000,L,1.87907,-26.5478,0.404741,0.792309,4.77945,1.40652,-0.592855,-26.5792,0.402213,0.598287,4.81045,1.44706,-0.516304
1477010463150000,R,1.75054,-26.535,0.641588,0.840992,4.76572,1.39613,-0.56093,-26.5462,0.642323,0.722748,4.79667,1.42124,-0.513881
1477010463200000,L,3.33982,-26.5274,0.913501,0.915513,4.79032,1.38196,-0.545031,-26.5069,0.881666,0.846334,4.77986,1.39555,-0.511377
1477010463250000,R,7.37028,-26.4895,1.1649,0.958618,4.78842,1.37321,-0.504292,-26.4616,1.12009,0.968955,4.76007,1.36998,-0.508793
1477010463300000,L,0.0724198,-26.4324,1.40704,1.08987,4.76451,1.34592,-0.506162,-26.4101,1.35745,1.09053,4.73737,1.34454,-0.506127
1477010463350000,R,8.22635,-26.3936,1.63012,1.14353,4.73056,1.33361,-0.483311,-26.3526,1.59361,1.21096,4.71181,1.31923,-0.503383
1477010463400000,L,0.21521,-26.3376,1.85204,1.25018,4.68749,1.31016,-0.4833,-26.2891,1.82841,1.33018,4.68345,1.29407,-0.500558
1477010463450000,R,0.191455,-26.2702,2.08299,1.37695,4.65042,1.28293,-0.489845,-26.2197,2.06173,1.44811,4.65235,1.26904,-0.497655
1477010463500000,L,0.706064,-26.2064,2.28988,1.47648,4.59038,1.2596,-0.489847,-26.1444,2.29342,1.56467,4.61859,1.24416,-0.494673
1477010463550000,R,0.888146,-26.1438,2.51964,1.52514,4.56844,1.24859,-0.463317,-26.0633,2.52336,1.67979,4.58223,1.21942,-0.491613
1477010463600000,L,0.12924,-26.065,2.75853,1.63073,4.54505,1.22631,-0.461937,-25.9765,2.75141,1.79339,4.54334,1.19484,-0.488475
1477010463650000,R,2.79237,-25.9708,2.98088,1.80885,4.48229,1.18723,-0.496629,-25.8841,2.97746,1.90543,4.502,1.17042,-0.48526
1477010463700000,L,1.75192,-25.8716,3.24524,1.93004,4.48162,1.16414,-0.493136,-25.7861,3.20139,2.01582,4.45828,1.14615,-0.481969
1477010463750000,R,2.16219,-25.7891,3.47272,2.01637,4.44486,1.14492,-0.488732,-25.6826,3.42306,2.12452,4.41227,1.12206,-0.478601
1477010463800000,L,0.136,-25.6825,3.6822,2.12951,4.37927,1.11819,-0.491461,-25.5737,3.64239,2.23146,4.36404,1.09813,-0.475158
1477010463850000,R,1.09691,-25.5659,3.89142,2.25802,4.30853,1.08807,-0.500397,-25.4596,3.85924,2.3366,4.31367,1.07437,-0.47164
1477010463900000,L,3.76703,-25.4961,4.08588,2.2946,4.24943,1.07568,-0.489044,-25.3402,4.07353,2.43989,4.26125,1.05079,-0.468047
1477010463950000,R,0.608289,-25.3726,4.29059,2.41274,4.17932,1.04723,-0.494916,-25.2157,4.28514,2.54127,4.20686,1.02738,-0.46438
1477010464000000,L,1.99161,-25.2146,4.50287,2.56846,4.10645,1.01186,-0.504957,-25.0863,4.49399,2.64071,4.15058,1.00417,-0.46064
1477010464050000,R,8.92944,-25.0638,4.70075,2.66678,4.03849,0.987186,-0.492527,-24.9518,4.69998,2.73817,4.09251,0.981133,-0.456828
1477010464100000,L,0.450829,-24.9445,4.89827,2.74094,3.97712,0.967372,-0.488028,-24.8126,4.90303,2.83361,4.03273,0.958291,-0.452943
1477010464150000,R,2.29942,-24.7885,5.09005,2.858,3.89523,0.937797,-0.491734,-24.6686,5.10304,2.92701,3.97132,0.935644,-0.448987
1477010464200000,L,0.909292,-24.6226,5.29626,2.98249,3.82952,0.909107,-0.494986,-24.5201,5.29995,3.01833,3.90839,0.913195,-0.444959
1477010464250000,R,0.969437,-24.4514,5.47385,3.14433,3.70467,0.86703,-0.526021,-24.367,5.49367,3.10754,3.84401,0.890947,-0.440862
1477010464300000,L,1.23817,-24.2651,5.64676,3.27935,3.59047,0.830655,-0.536132,-24.2095,5.68414,3.19464,3.77827,0.868904,-0.436695
1477010464350000,R,3.24434,-24.0986,5.81114,3.39947,3.46768,0.79533,-0.553897,-24.0477,5.8713,3.27959,3.71127,0.847069,-0.432459
1477010464400000,L,0.0561333,-23.9245,5.9741,3.49719,3.35978,0.765362,-0.556518,-23.8818,6.05508,3.36239,3.64309,0.825446,-0.428154
1477010464450000,R,4.70615,-23.7785,6.16337,3.46473,3.36984,0.771516,-0.492581,-23.7117,6.23542,3.44302,3.57383,0.804038,-0.423782
1477010464500000,L,0.125768,-23.6096,6.32176,3.53904,3.27574,0.746781,-0.493197,-23.5377,6.41227,3.52148,3.50357,0.782849,-0.419343
1477010464550000,R,1.93909,-23.459,6.50017,3.54299,3.25472,0.743017,-0.458798,-23.3598,6.58559,3.59775,3.4324,0.761882,-0.414838
1477010464600000,L,4.20991,-23.2417,6.70225,3.66268,3.21255,0.720019,-0.456203,-23.1781,6.75533,3.67185,3.36041,0.74114,-0.410268
1477010464650000,R,5.56654,-23.0456,6.84689,3.73426,3.11475,0.695191,-0.451791,-22.9928,6.92146,3.74376,3.28768,0.720627,-0.405632
1477010464700000,L,1.09058,-22.8346,7.01325,3.83196,3.03603,0.670022,-0.453396,-22.804,7.08393,3.8135,3.21431,0.700345,-0.400933
1477010464750000,R,1.48642,-22.6235,7.14758,3.93873,2.902,0.63499,-0.471436,-22.6117,7.24273,3.88106,3.14038,0.680299,-0.39617
1477010464800000,L,0.284675,-22.4371,7.29603,3.98989,2.82459,0.616032,-0.466841,-22.4161,7.39782,3.94647,3.06598,0.66049,-0.391345
1477010464850000,R,2.60992,-22.2111,7.41763,4.13745,2.6406,0.568049,-0.511933,-22.2173,7.54917,4.00974,2.99118,0.640923,-0.386458
1477010464900000,L,2.1542,-22.0305,7.5802,4.16659,2.60447,0.55866,-0.49502,-22.0154,7.69679,4.07087,2.91607,0.6216,-0.381509
1477010464950000,R,5.86195,-21.8469,7.74731,4.15154,2.6216,0.563243,-0.447485,-21.8105,7.84064,4.12989,2.84074,0.602525,-0.376501
1477010465000000,L,0.144105,-21.6394,7.89047,4.20562,2.55282,0.545552,-0.44225,-21.6026,7.98072,4.18681,2.76526,0.583699,-0.371433
1477010465050000,R,1.65102,-21.4475,8.02692,4.21978,2.50481,0.535691,-0.423304,-21.392,8.11703,4.24166,2.68971,0.565128,-0.366307
1477010465100000,L,4.32285,-21.2144,8.07751,4.30446,2.28232,0.487532,-0.45254,-21.1787,8.24957,4.29447,2.61417,0.546812,-0.361122
1477010465150000,R,6.70273,-21.0218,8.23418,4.26471,2.33641,0.501189,-0.389709,-20.9628,8.37833,4.34526,2.53871,0.528756,-0.355881
1477010465200000,L,3.17356,-20.8416,8.38546,4.26375,2.33147,0.500393,-0.3703,-20.7444,8.50333,4.39406,2.46341,0.510962,-0.350583
1477010465250000,R,4.22404,-20.6039,8.49271,4.35954,2.19987,0.467329,-0.395691,-20.5237,8.62457,4.4409,2.38835,0.493433,-0.34523
1477010465300000,L,1.43159,-20.36,8.62182,4.42953,2.13807,0.4497,-0.392411,-20.3006,8.74206,4.48582,2.31358,0.476172,-0.339823
1477010465350000,R,2.06324,-20.1597,8.75531,4.40163,2.1603,0.456256,-0.347307,-20.0753,8.85583,4.52884,2.23919,0.459181,-0.334362
1477010465400000,L,0.592929,-19.9563,8.86197,4.41793,2.09227,0.442294,-0.344156,-19.848,8.96589,4.57001,2.16524,0.442462,-0.328848
1477010465450000,R,1.72691,-19.7541,8.98675,4.39304,2.10684,0.447183,-0.305318,-19.6186,9.07227,4.60937,2.09179,0.42602,-0.323282
1477010465500000,L,0.613146,-19.5281,9.0619,4.43495,1.98732,0.421276,-0.316672,-19.3873,9.17499,4.64694,2.01891,0.409856,-0.317665
1477010465550000,R,4.30929,-19.2913,9.1665,4.48955,1.91273,0.402752,-0.322809,-19.1542,9.27409,4.68278,1.94666,0.393973,-0.311998
1477010465600000,L,5.92006,-19.0123,9.24818,4.58256,1.79544,0.373417,-0.335686,-18.9193,9.36959,4.71692,1.8751,0.378373,-0.306282
1477010465650000,R,1.66202,-18.7935,9.33477,4.60195,1.71747,0.357196,-0.336447,-18.6827,9.46154,4.7494,1.80429,0.363059,-0.300517
1477010465700000,L,0.811989,-18.5427,9.43202,4.65224,1.65547,0.341871,-0.334329,-18.4446,9.54996,4.78028,1.73429,0.348033,-0.294705
1477010465750000,R,5.82595,-18.2802,9.46056,4.74953,1.40821,0.288238,-0.392793,-18.2049,9.63492,4.80959,1.66514,0.333298,-0.288846
1477010465800000,L,3.99308,-18.0014,9.57866,4.82225,1.38961,0.280565,-0.37876,-17.9639,9.71643,4.83737,1.59691,0.318855,-0.282942
1477010465850000,R,2.90443,-17.7586,9.66548,4.82597,1.3747,0.277505,-0.349076,-17.7214,9.79457,4.86368,1.52964,0.304708,-0.276993
1477010465900000,L,1.85941,-17.4898,9.77043,4.87856,1.35257,0.270455,-0.336998,-17.4777,9.86936,4.88856,1.46338,0.290859,-0.271
1477010465950000,R,0.532017,-17.2453,9.84207,4.90395,1.27612,0.254576,-0.337631,-17.2328,9.94087,4.91205,1.39818,0.277309,-0.264964
1477010466000000,L,2.403,-16.9792,9.96347,4.94659,1.30052,0.257094,-0.316076,-16.9868,10.0091,4.93421,1.33408,0.26406,-0.258887
1477010466050000,R,0.119538,-16.7279,10.0252,4.97198,1.21568,0.239802,-0.318399,-16.7396,10.0743,4.95507,1.27113,0.251116,-0.252769
1477010466100000,L,1.78138,-16.4794,10.1369,4.98968,1.23831,0.243259,-0.297589,-16.4915,10.1362,4.97469,1.20937,0.238478,-0.246611
1477010466150000,R,0.666808,-16.2267,10.1993,5.01722,1.1545,0.22617,-0.303821,-16.2424,10.1952,4.99311,1.14883,0.226147,-0.240414
1477010466200000,L,0.200735,-15.9817,10.2377,5.02745,1.04628,0.205184,-0.310127,-15.9924,10.2511,5.01039,1.08956,0.214126,-0.234179
1477010466250000,R,0.267653,-15.7347,10.3013,5.02977,1.01393,0.19892,-0.294788,-15.7416,10.3041,5.02655,1.03159,0.202417,-0.227907
1477010466300000,L,1.12215,-15.4996,10.3102,5.02447,0.867796,0.171027,-0.309152,-15.4899,10.3543,5.04166,0.974957,0.191022,-0.221599
1477010466350000,R,8.27946,-15.2143,10.3244,5.09597,0.666647,0.13008,-0.353563,-15.2376,10.4016,5.05576,0.919692,0.179942,-0.215255
1477010466400000,L,0.475993,-14.9528,10.3836,5.11754,0.629051,0.122307,-0.342795,-14.9846,10.4462,5.06889,0.865828,0.169179,-0.208879
1477010466450000,R,6.34873,-14.7044,10.423,5.09315,0.632943,0.12364,-0.302976,-14.7309,10.4882,5.0811,0.813394,0.158735,-0.202468
1477010466500000,L,1.8964,-14.4507,10.3995,5.09401,0.452752,0.0886463,-0.324439,-14.4766,10.5276,5.09243,0.762418,0.148612,-0.196027
1477010466550000,R,0.646655,-14.1906,10.4252,5.10319,0.389712,0.0762184,-0.317093,-14.2218,10.5645,5.10293,0.712926,0.138811,-0.189554
1477010466600000,L,8.79906,-13.9,10.564,5.16156,0.541086,0.104449,-0.268335,-13.9665,10.5989,5.11263,0.664944,0.129333,-0.183051
1477010466650000,R,2.35117,-13.6446,10.6257,5.1461,0.606493,0.117314,-0.222646,-13.7107,10.631,5.12159,0.618496,0.120181,-0.176519
1477010466700000,L,0.408277,-13.3861,10.6316,5.15218,0.503634,0.097442,-0.23205,-13.4545,10.6608,5.12983,0.573603,0.111355,-0.169959
1477010466750000,R,0.256203,-13.1241,10.657,5.16353,0.443437,0.0856684,-0.233038,-13.1979,10.6884,5.13741,0.530288,0.102857,-0.163373
1477010466800000,L,4.19358,-12.8685,10.7512,5.17189,0.527745,0.101689,-0.203456,-12.9409,10.7138,5.14436,0.48857,0.0946879,-0.156761
1477010466850000,R,1.59169,-12.6057,10.8012,5.17605,0.545163,0.104937,-0.183108,-12.6836,10.7373,5.15071,0.448467,0.0868499,-0.150124
1477010466900000,L,1.64193,-12.3583,10.777,5.16489,0.401172,0.0775173,-0.20256,-12.426,10.7587,5.15651,0.409997,0.0793437,-0.143463
1477010466950000,R,0.757409,-12.0998,10.8165,5.16067,0.423431,0.0818661,-0.177544,-12.1681,10.7783,5.16179,0.373177,0.0721706,-0.136779
1477010467000000,L,2.06589,-11.8501,10.8809,5.15892,0.464025,0.0897047,-0.15991,-11.91,10.7961,5.16658,0.338022,0.0653316,-0.130074
1477010467050000,R,2.75145,-11.5763,10.9007,5.17854,0.419106,0.0807552,-0.160122,-11.6516,10.8121,5.17092,0.304546,0.0588279,-0.123349
1477010467100000,L,0.731432,-11.338,10.9202,5.15985,0.378818,0.073285,-0.1596,-11.393,10.8265,5.17484,0.272761,0.0526604,-0.116604
1477010467150000,R,9.70825,-11.0749,10.8533,5.18786,0.0354098,0.00682541,-0.26007,-11.1342,10.8394,5.17836,0.242681,0.0468302,-0.10984
1477010467200000,L,2.87098,-10.7883,10.8244,5.21029,-0.0912368,-0.0175091,-0.27181,-10.8753,10.8509,5.18153,0.214317,0.0413382,-0.10306
1477010467250000,R,0.143574,-10.5317,10.8209,5.20497,-0.154382,-0.0296518,-0.269809,-10.6161,10.8609,5.18435,0.187679,0.0361852,-0.0962627
1477010467300000,L,0.930279,-10.2918,10.8196,5.18311,-0.20672,-0.0398622,-0.266548,-10.3569,10.8697,5.18687,0.162776,0.0313721,-0.0894504
1477010467350000,R,6.65195,-10.0381,10.877,5.16794,-0.0347579,-0.00672559,-0.18747,-10.0976,10.8772,5.1891,0.139618,0.0268996,-0.0826241
1477010467400000,L,1.99214,-9.77974,10.9206,5.17552,0.00628591,0.00121455,-0.168894,-9.83809,10.8837,5.19106,0.118212,0.0227684,-0.0757847
1477010467450000,R,4.08473,-9.53922,10.9078,5.15162,-0.0478936,-0.00929654,-0.167909,-9.57852,10.8891,5.19278,0.0985664,0.0189791,-0.0689333
1477010467500000,L,0.632455,-9.28086,10.9305,5.15654,-0.0413804,-0.00802467,-0.157641,-9.31887,10.8936,5.19428,0.0806865,0.0155325,-0.062071
1477010467550000,R,2.76059,-9.02877,10.9155,5.14417,-0.082539,-0.0160438,-0.151688,-9.05915,10.8972,5.19557,0.0645787,0.0124289,-0.0551989
1477010467600000,L,0.928756,-8.7686,10.9424,5.15221,-0.0612096,-0.0118797,-0.1393,-8.79937,10.9001,5.19667,0.050248,0.00966898,-0.0483182
1477010467650000,R,6.56578,-8.52063,10.905,5.1344,-0.152851,-0.0297611,-0.148781,-8.53953,10.9023,5.19759,0.0376992,0.00725307,-0.0414297
1477010467700000,L,6.48144,-8.33075,10.836,5.04796,-0.3002,-0.0593996,-0.172039,-8.27965,10.9039,5.19835,0.0269359,0.00518158,-0.0345348
1477010467750000,R,1.45571,-8.07514,10.852,5.05041,-0.244614,-0.0483968,-0.140159,-8.01974,10.905,5.19896,0.0179617,0.00345484,-0.0276344
1477010467800000,L,4.18946,-7.7673,10.8815,5.1174,-0.20131,-0.039318,-0.123129,-7.75979,10.9057,5.19942,0.0107791,0.00207312,-0.0207296
1477010467850000,R,2.15849,-7.50407,10.8833,5.12047,-0.161747,-0.0315778,-0.0953637,-7.49981,10.9061,5.19975,0.00539029,0.00103664,-0.0138215
1477010467900000,L,0.458017,-7.23512,10.8664,5.13253,-0.201597,-0.039258,-0.0984326,-7.23983,10.9063,5.19994,0.00179692,0.000345566,-0.00691132
